Certificate Required,Sertifika Gerekli,
Change Amount,Değişim Tutarı,
Change Release Date,Yayın Tarihi Değiştir,
Change in Stock Value,Stok Değerindeki Değişim,
Change the account type to Receivable or select a different account.,Hesap türünü Alacak olarak değiştirin veya farklı bir hesap seçin.,
Change this date manually to setup the next synchronization start date,Sonraki senkronizasyon başlangıç tarihini ayarlamak için bu tarihi manuel olarak değiştirin.,
Changed customer name to '{}' as '{}' already exists.,'{}' zaten mevcut olduğundan müşteri adı '{}' olarak değiştirildi.,
Changes,Değişiklikler,
Changes in {0},{0} adresindeki değişiklikler,
Changing Customer Group for the selected Customer is not allowed.,Seçilen Müşteri için Müşteri Grubunu değiştirmeye izin verilmiyor.,
Channel Partner,Kanal Ortağı,
Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,{0} satırındaki 'Gerçekleşen' türündeki ücret Kalem Oranına veya Ödenen Tutara dahil edilemez,
Chargeable,Ücretlendirilebilir,
Charges Incurred,Yapılan Ücretler,
Charges are updated in Purchase Receipt against each item,Her bir Kalem için Satın Alma İrsaliyesindeki masraflar güncellendi,
"Charges will be distributed proportionately based on item qty or amount, as per your selection","Seçiminize göre, masraflar ürün miktarına veya tutarına göre orantılı olarak dağıtılacaktır.",
Chart,Grafik,
Chart Of Accounts,Hesap Planları,
Chart Of Accounts Template,Hesap Planı Şablonu,
Chart Preview,Grafik Önizleme,
Chart Tree,Grafik Ağacı,
Chart of Accounts,Hesap Planı,
Chart of Accounts Importer,Hesap Planı İçeri Aktarma,
Chart of Cost Centers,Maliyet Merkezleri Grafiği,
Charts Based On,Grafiklere Göre,
Chassis No,Şasi No,
Chat,Sohbet,
Check Supplier Invoice Number Uniqueness,Tedarikçi Fatura Numarasının Benzersizliğini Kontrol Edin,
Check if it is a hydroponic unit,Hidroponik bir birim olup olmadığını kontrol edin,
Check if material transfer entry is not required,Eğer hammadde transferi gerekmiyorsa bunu işaretleyin.,
Check in (group),Giriş (Grup),
Check this to disallow fractions. (for Nos),Kesirlere izin vermemek için bunu işaretleyin.,
Checked On,Kontrol Edildi,
Checking this will round off the tax amount to the nearest integer,Bu işaretlendiğinde vergi tutarı en yakın tam sayıya yuvarlanır,
Checkout,Ödeme,
Checkout Order / Submit Order / New Order,Ödeme Siparişi / Sipariş Gönder / Yeni Sipariş,
Cheque,Çek,
Cheque Date,Çek Tarihi,
Cheque Height,Çek Yükseklik,
Cheque Number,Çek No,
Cheque Print Template,Çek Yazdırma Şablonu,
Cheque Size,Çek Boyut,
Cheque Width,Çek Genişliği,
Cheque/Reference Date,İşlem Tarihi,
Cheque/Reference No,İşlem No,
Cheques Required,Gerekli Çekler,
Cheques and Deposits Incorrectly cleared,Çekler ve Mevduatlar Hatalı Şekilde Temizlenmiş,
Cheques and Deposits incorrectly cleared,Çekler ve Mevduatlar yanlış şekilde temizlendi,
Child Docname,Alt Dokuman Adı,
Child Row Reference,Alt Satır Referansı,
Child Task exists for this Task. You can not delete this Task.,Bu Görev için Alt Görev mevcut. Bu Görevi silemezsiniz.,
Child nodes can be only created under 'Group' type nodes,Alt elemanlar yalnızca 'Grup' altında oluşturulabilir.,
Child warehouse exists for this warehouse. You can not delete this warehouse.,Bu depo için alt depo mevcut. Bu depoyu silemezsiniz.,
Circular Reference Error,Dairesel Referans Hatası,
City,Şehir,
Class / Percentage,Fakülte,
Classification of Customers by region,Müşterilerin Bölgeye Göre Sınıflandırılması,
Clauses and Conditions,Şartlar ve Koşullar,
Clear,Açık,
Clear Demo Data,Demo Verilerini Temizle,
Clear Notifications,Bildirimleri Temizle,
Clear Table,Tabloyu Temizle,
Clearance Date,Tahsilat Tarihi,
Clearance Date not mentioned,Ödeme Tarihi belirtilmedi,
Clearance Date updated,Ödeme Tarihi güncellendi,
Clearing Demo Data...,Demo Verileri Temizleniyor...,
Click on 'Get Finished Goods for Manufacture' to fetch the items from the above Sales Orders. Items only for which a BOM is present will be fetched.,Yukarıdaki Satış Siparişlerinden öğeleri almak için 'Üretim İçin Bitmiş Ürünleri Al'a tıklayın. Yalnızca Ürün Ağacı bulunan Ürünler alınacaktır.,
Click on Add to Holidays. This will populate the holidays table with all the dates that fall on the selected weekly off. Repeat the process for populating the dates for all your weekly holidays,"Tatillere Ekle'ye tıklayın. Bu işlem, tatiller tablosunu seçilen haftalık izin gününe denk gelen tüm tarihlerle dolduracaktır. Tüm haftalık tatillerinizin tarihlerini doldurmak için işlemi tekrarlayın",
Click on Get Sales Orders to fetch sales orders based on the above filters.,Yukarıdaki filtrelere göre satış siparişlerini almak için Satış Siparişlerini Getir butonuna tıklayın.,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,Zip dosyası belgeye eklendikten sonra Faturaları İçe Aktar düğmesine tıklayın. İşlemeyle ilgili tüm hatalar Hata Günlüğünde gösterilir.,
Click on the link below to verify your email and confirm the appointment,E-postanızı doğrulamak ve randevuyu onaylamak için aşağıdaki formu tıklayın,
Click to add email / phone,E-posta / telefon eklemek için tıklayın,
Client,Müşteri,
Close,Kapat,
Close Issue After Days,Sorunu Kapat (gün sonra),
Close Loan,Borcu Kapat,
Close Replied Opportunity After Days,Yanıtlanan Fırsatı Kapat (gün sonra),
Close the POS,POS'u Kapat,
Closed,Kapandı,
Closed Document,Kapalı Belge,
Closed Documents,Kapalı Belgeler,
Closed Work Order can not be stopped or Re-opened,Kapatılan İş Emri durdurulamaz veya Yeniden Açılamaz,
Closed order cannot be cancelled. Unclose to cancel.,Kapalı sipariş iptal edilemez. İptal etmek için önce açın.,
Closing,Kapanış,
Closing (Cr),Kapanış Alacağı,
Closing (Dr),Kapanış Borcu,
Closing (Opening + Total),Kapanış (Açılış + Toplam),
Closing Account Head,Kapanış Hesabı,
Closing Account {0} must be of type Liability / Equity,"Kapanış Hesabı {0}, Borç / Sermaye türünde olmalıdır",
Closing Amount,Kapanış Tutarı,
Closing Balance,Kapanış Bakiyesi,
Closing Balance as per Bank Statement,Banka Hesap Özetine Göre Kapanış Bakiyesi,
Closing Balance as per ERP,ERP'ye göre Kapanış Bakiyesi,
Closing Date,Kapanış Tarihi,
Closing Text,Kapanış Metni,
Closing [Opening + Total] ,Kapanış [Açılış + Toplam] ,
Code,Kod,
Code List,Kod Listesi,
Collapse All,Tümünü Daralt,
Collect Progress,İlerlemeyi Takip Et,
Collection Factor (=1 LP),Toplama Faktörü (= 1 LP),
Collection Rules,Koleksiyon Kuralları,
Collection Tier,Koleksiyon Katmanı,
Color,Renk,
Colour,Renk,
Column in Bank File,Banka Ekstresindeki Sütun,
Column {0},{0} sütunu,
Columns are not according to template. Please compare the uploaded file with standard template,Sütunlar şablona göre değil. Lütfen yüklenen dosyayı standart şablonla karşılaştırın,
Combined invoice portion must equal 100%,Birleştirilmiş fatura kısmı %100'e eşit olmalıdır,
Comments,Yorumlar,
Commercial,Ticari,
Commission,Komisyon,
Commission Rate,Komisyon Oranı,
Commission Rate %,Komisyon Oranı %,
Commission Rate (%),Komisyon Oranı (%),
Commission on Sales,Satış Komisyonu,
Common Code,Ortak Kod,
Communication,İletişim,
Communication Channel,İletişim Türü,
Communication Medium,Medya Haberleşmesi,
Communication Medium Timeslot,İletişim Aracı Zaman Dilimi,
Communication Medium Type,İletişim Orta İpucu,
Compact Item Print,Kompakt Ürün Baskısı,
Companies,Şirketler,
Company,Şirket,
Company Abbreviation,Şirket Kısaltması,
Company Abbreviation cannot have more than 5 characters,Şirket Kısaltması 5 karakterden uzun olamaz,
Company Account,Şirket Hesabı,
Company Address,Firma Adresi,
Company Address Display,Şirket Adres Gösterimi,
Company Address Name,Şirket Adresi Adı,
Company Bank Account,Şirket Banka Hesabı,
Company Billing Address,Fatura Adresi,
Company Contact Person,Şirket İrtibat Kişisi,
Company Description,Şirket Tanımı,
Company Details,Şirket Detayları,
Company Email,Şirket E-postası,
Company Logo,Şirket Logosu,
Company Name,Şirket Adı,
Company Name cannot be Company,"Şirket Adı ""Şirket"" olamaz",
Company Not Linked,Şirket Bağlı Değil,
Company Shipping Address,Teslimat Adresi,
Company Tax ID,Şirket Vergi Numarası,
Company and Posting Date is mandatory,Şirket ve Kaydetme Tarihi zorunludur,
Company currencies of both the companies should match for Inter Company Transactions.,Şirketler Arası İşlemler için her iki şirketin para birimlerinin eşleşmesi gerekir.,
Company field is required,Şirket alanı gereklidir,
Company is mandatory,Şirket zorunludur,
Company is mandatory for company account,Şirket hesabı için şirket zorunludur,
Company is mandatory for generating an invoice. Please set a default company in Global Defaults.,Fatura oluşturmak için şirket zorunludur. Lütfen Global Varsayılanlar'da varsayılan bir şirket ayarlayın.,
Company name not same,Şirket adı aynı değil,
Company of asset {0} and purchase document {1} doesn't matches.,{0} varlık ve {1} satın alma belgesi eşleşmiyor.,
Company registration numbers for your reference. Tax numbers etc.,Referans için şirket kayıt numaraları. Vergi numaraları vb.,
Company which internal customer represents,İç müşterinin temsil ettiği şirket,
Company which internal customer represents.,İç müşterinin temsil ettiği şirket.,
Company which internal supplier represents,Dahili tedarikçinin temsil ettiği şirket,
Company {0} added multiple times,{0} şirketi birden fazla kez eklendi,
Company {0} does not exist,{0} Şirketi mevcut değil,
Company {0} is added more than once,Şirket {0} birden fazla kez eklendi,
Company {} does not exist yet. Taxes setup aborted.,{} şirketi henüz mevcut değil. Vergi kurulumu iptal edildi.,
Company {} does not match with POS Profile Company {},"{} Şirketi, {} Şirketi POS Profili ile eşleşmiyor",
Competitor,Rakip,
Competitor Detail,Rakip Detayları,
Competitor Name,Rakip Adı,
Competitors,Rakipler,
Complete,Tamamla,
Complete Job,İşi Tamamla,
Complete Order,Siparişi Tamamla,
Completed,Tamamlandı,
Completed By,Tamamlayan,
Completed On,Tamamlanma Tarihi,
Completed On cannot be greater than Today,Tamamlanma Tarihi Bugünden büyük olamaz,
Completed Operation,Tamamlanan Operasyon,
Completed Qty,Tamamlanan Miktar,
Completed Qty cannot be greater than 'Qty to Manufacture',"Tamamlanan Miktar, Üretilecek Miktardan fazla olamaz.",
Completed Quantity,Tamamlanan Miktar,
Completed Tasks,Tamamlanan Görevler,
Completed Time,Tamamlanma Zamanı,
Completed Work Orders,Tamamlanan İş Emirleri,
Completion,Tamamlanma,
Completion By,Tamamlanma Tarihi,
Completion Date,Tamamlanma Tarihi,
Completion Date can not be before Failure Date. Please adjust the dates accordingly.,Tamamlanma Tarihi Arıza Tarihinden önce olamaz. Lütfen tarihleri buna göre ayarlayın.,
Completion Status,Tamamlanma Durumu,
Comprehensive Insurance,Kapsamlı Sigorta,
Computer,Bilgisayar,
Condition,Koşul,
Conditional Rule,Koşullu Kural,
Conditional Rule Examples,Koşullu Kural Örnekleri,
Conditions will be applied on all the selected items combined. ,Seçilen tüm seçeneklere birleştirilmiş yapı uygulanacaktır.,
Configuration,Yapılandırma,
Configure Product Assembly,Ürün Montajını Yapılandırma,
Configure the action to stop the transaction or just warn if the same rate is not maintained.,İşlemi durdurmak için eylemi yapılandırın veya aynı oran korunmazsa sadece uyarı verin.,
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,Yeni bir Satın Alma işlemi oluştururken varsayılan Fiyat Listesini yapılandırın. Ürün fiyatları bu Fiyat Listesinden alınacaktır.,
Confirmation Date,Onay Tarihi,
Connections,Bağlantılar,
Consider Accounting Dimensions,Muhasebe Boyutları,
Consider Entire Party Ledger Amount,Tüm Parti Defteri Tutarını Dikkate Alın,
Consider Minimum Order Qty,Minimum Sipariş Miktarını Dikkate Al,
Consider Rejected Warehouses,Red Depolarını Dahil Et,
Consider Tax or Charge for,Dikkate Alınan Vergi veya Ücret,
Considered In Paid Amount,Ödenen Tutar İçerisinde Sayılır,
Consolidate Sales Order Items,Satış Siparişi Ürünlerini Birleştir,
Consolidate Sub Assembly Items,Alt Montaj Öğelerini Birleştirin,
Consolidated,konsolide,
Consolidated Credit Note,Konsolide Alacak Dekontu,
Consolidated Financial Statement,Konsolide Finansal Tablolar,
Consolidated Sales Invoice,Konsolide Satış Faturası,
Consultant,Danışman,
Consumable,Sarf Malzemesi,
Consumable Cost,Sarf Malzemesi Maliyeti,
Consumed,Tüketilen,
Consumed Amount,Tüketilen Miktar,
Consumed Asset Total Value,Tüketilen Varlık Toplam Değeri,
Consumed Assets,Tüketilen Varlıklar,
Consumed Items,Tüketilen Ürünler,
Consumed Qty,Tüketilen Miktar,
Consumed Qty cannot be greater than Reserved Qty for item {0},"Tüketilen Miktar, {0} öğesi için Ayrılmış Miktardan büyük olamaz",
Consumed Quantity,Tüketilen Miktar,
Consumed Stock Items,Tüketilen Stok Ürünleri,
"Consumed Stock Items, Consumed Asset Items or Consumed Service Items is mandatory for Capitalization","Tüketilen Stok Kalemleri, Tüketilen Varlık Kalemleri veya Tüketilen Hizmet Kalemleri Aktifleştirme için zorunludur",
Consumed Stock Total Value,Tüketilen Stok Toplam Değeri,
Consumption Rate,Tüketim Oranı,
Contact,Kişi,
Contact Desc,İrtibat Azalt,
Contact Details,İletişim Detayları,
Contact Email,İletişim E-Posta,
Contact HTML,İletişim HTML'si,
Contact Info,İletişim Bilgileri,
Contact Information,iletişim bilgileri,
Contact List,Kişi Listesi,
Contact Mobile,Mobil Telefonu,
Contact Mobile No,İletişim Cep No,
Contact Name,Kişi Adı,
Contact No.,İletişim No,
Contact Person,İlgili kişi,
Contact: ,Kişi: ,
Contacts,Kişiler,
Content,İçerik,
Content Type,İçerik Türü,
Continue,Devam Et,
Contra Entry,Düzeltme Girişi,
Contract,Sözleşme,
Contract Details,İletişim Detayları,
Contract End Date,Sözleşme Bitiş Tarihi,
Contract Fulfilment Checklist,Sözleşme Yerine Getirme Kontrol Listesi,
Contract Period,Sözleşme Süresi,
Contract Template,Sözleşme Şablonu,
Contract Template Fulfilment Terms,Sözleşme Şablonu Yerine Getirme Koşulları,
Contract Template Help,Sözleşme Şablonu Yardımı,
Contract Terms,Sözleşme Şartları,
Contract Terms and Conditions,Sözleşme Şartları ve Koşulları,
Contribution %,Katkı %,
Contribution (%),Katkı (%),
Contribution Amount,Katkı Payı Tutarı,
Contribution Qty,Katkı Miktarı,
Contribution to Net Total,Net Toplam Katkı,
Control Action,Kontrol Eylemi,
Control Historical Stock Transactions,Geçmiş Stok İşlemlerini Kontrol Et,
Conversion Factor,Dönüşüm Faktörü,
Conversion Rate,Dönüşüm Oranı,
Conversion factor for default Unit of Measure must be 1 in row {0},Varsayılan Ölçü Birimi için dönüşüm faktörü {0} satırında 1 olmalıdır,
Conversion factor for item {0} has been reset to 1.0 as the uom {1} is same as stock uom {2}.,"Ürün {0} için dönüşüm faktörü, birimi {1} stok birimi {2} ile aynı olduğu için 1.0 olarak sıfırlandı",
Conversion rate cannot be 0,Dönüşüm oranı 0 olamaz,
Convert Item Description to Clean HTML in Transactions,İşlemlerde Ürün Açıklamasını Temiz HTML'ye Dönüştür,
Convert to Group,Gruba Dönüştür,
Convert to Item Based Reposting,Ürün Bazlı Yeniden Kayıt İşlemine Dönüştür,
Convert to Non-Group,Grup Olmayan Hesaba Dönüştür,
Converted,Dönüştürülmüş,
Copied From,Şurdan Kopyalanacak,
Copy Fields to Variant,Alanları Varyanta Kopyala,
Corrective,Düzeltici,
Corrective Action,Düzeltici Faaliyet,
Corrective Job Card,Düzeltici Faaliyet İş Kartı,
Corrective Operation,Düzeltici Faaliyet,
Corrective Operation Cost,Düzeltici Faaliyet Maliyeti,
Corrective/Preventive,Düzeltici/Önleyici,
Cost,Maliyet,
Cost Center,Maliyet Merkezi,
Cost Center Allocation,Maliyet Merkezi Dağılımı,
Cost Center Allocation Percentage,Maliyet Merkezi Dağılımı Yüzdesi,
Cost Center Allocation Percentages,Maliyet Merkezi Dağılımı Yüzdeleri,
Cost Center Name,Maliyet Merkezi İsmi,
Cost Center Number,Maliyet Merkezi Kodu,
"Cost Center is a part of Cost Center Allocation, hence cannot be converted to a group","Maliyet Merkezi, Maliyet Merkezi Tahsisinin bir parçasıdır, dolayısıyla bir gruba dönüştürülemez",
Cost Center is required in row {0} in Taxes table for type {1},{1} türü için Vergiler tablosundaki {0} satırında Maliyet Merkezi gereklidir,
Cost Center with Allocation records can not be converted to a group,Mevcut işlemleri olan Maliyet Merkezi gruba dönüştürülemez.,
Cost Center with existing transactions can not be converted to group,Mevcut işlemleri olan Maliyet Merkezi gruba dönüştürülemez.,
Cost Center with existing transactions can not be converted to ledger,Mevcut işlemleri olan Maliyet Merkezi deftere çevrilemez,
Cost Center {0} cannot be used for allocation as it is used as main cost center in other allocation record.,Maliyet Merkezi {0} diğer tahsis kayıtlarında ana maliyet merkezi olarak kullanıldığından tahsis için kullanılamaz.,
Cost Center {} doesn't belong to Company {},"Maliyet Merkezi {}, {} Şirketine ait değil",
Cost Center {} is a group cost center and group cost centers cannot be used in transactions,Maliyet Merkezi {} bir grup maliyet merkezidir ve grup maliyet merkezleri işlemlerde kullanılamaz,
Cost Center: {0} does not exist,Maliyet Merkezi: {0} mevcut değil,
Cost Centers,Maliyet Merkezleri,
Cost Configuration,Maliyet Yapılandırması,
Cost Per Unit,Birim Başına Maliyet,
Cost of Delivered Items,Teslim edilen Ürün Maliyeti,
Cost of Goods Sold,Satılan Ürünün Maliyeti,
Cost of Issued Items,Verilen Ürünlerin Maliyeti,
Cost of Poor Quality Report,Kalitesizlik Maliyeti Raporu,
Cost of Purchased Items,Satın Alınan Ürünlerin Maliyeti,
Cost of various activities,Çeşitli Faaliyetler Maliyeti,
Cost to Company (CTC),Şirkete Maliyeti,
Costing,Maliyet,
Costing Amount,Maliyet Tutarı,
Costing Details,Maliyet Detayları,
Costing Rate,Maliyet Oranı,
Costing and Billing,Maliyetlendirme ve Faturalandırma,
Could Not Delete Demo Data,Demo Verileri Silinemedi,
Could not auto create Customer due to the following missing mandatory field(s):,Aşağıdaki zorunlu alanlar eksik olduğundan Müşteri otomatik olarak oluşturulamadı:,
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again","Alacak Dekontu otomatik olarak oluşturulamadı, lütfen 'Alacak Dekontu Düzenle' seçeneğinin işaretini kaldırın ve tekrar gönderin",
Could not detect the Company for updating Bank Accounts,Banka Hesaplarını güncellemek için Şirket tespit edilemedi,
Could not find path for ,Yol bulunamadı ,
Could not retrieve information for {0}.,{0} için bilgi alınamadı.,
Could not solve criteria score function for {0}. Make sure the formula is valid.,{0} için kriter puanı işlevi çözülemedi. Formülün geçerli olduğundan emin olun.,
Could not solve weighted score function. Make sure the formula is valid.,Ağırlıklı puan fonksiyonu çözülemedi. Formülün geçerli olduğundan emin olun.,
Count,Sayı,
Country,Ülke,
Country Code in File does not match with country code set up in the system,"Dosyadaki Ülke Kodu, sistemde ayarlanan ülke koduyla eşleşmiyor",
Country of Origin,Menşei,
Coupon Code,Kupon Kodu,
Coupon Code Based,Kupon Koduna Dayalı,
Coupon Description,Kupon çevirisi,
Coupon Name,Kupon Adı,
Coupon Type,Kupon Türü,
Cr,Alacak,
Create,Oluştur,
Create Chart Of Accounts Based On,Hesap Planı Oluşturmada Esas Alınacak,
Create Delivery Trip,Teslimat Yolculuğu Oluştur,
Create Depreciation Entry,Amortisman Kaydı Oluştur,
Create Employee,Personel Oluştur,
Create Employee Records,Personel Kayıtları Oluştur,
Create Employee records.,Personel Kayıtları Oluştur.,
Create Grouped Asset,Gruplandırılmış Varlık Oluştur,
Create Inter Company Journal Entry,Şirketler Arası Defter Girişi Oluştur,
Create Invoices,Faturaları Oluştur,
Create Job Card,İş Kartı Oluştur,
Create Job Card based on Batch Size,İş Kartını Parti Büyüklüğüne Göre Oluştur,
Create Journal Entries,Muhasebe Girişlerini Oluştur,
Create Journal Entry,Muhasebe Kaydı Oluştur,
Create Lead,Müşteri Adayı Oluştur,
Create Leads,Müşteri Adayları Oluştur,
Create Ledger Entries for Change Amount,Değişiklik Tutarı için Defter Girişleri Oluşturun,
Create Link,Bağlantı Oluştur,
Create Missing Party,Eksik Cariyi Oluştur,
Create Multi-level BOM,Çok Seviyeli Ürün Ağacı Oluştur,
Create New Contact,Yeni Kişi Oluştur,
Create New Customer,Yeni Müşteri Oluştur,
Create New Lead,Yeni Müşteri Adayı Oluştur,
Create Opportunity,Fırsat Oluştur,
Create POS Opening Entry,POS Açılış Girişi Oluştur,
Create Payment Entry,Ödeme Girişi Oluştur,
Create Pick List,Toplama Listesi Oluştur,
Create Print Format,Yazdırma Formatı Oluştur,
Create Prospect,Potansiyel Müşteri Oluştur,
Create Purchase Order,Satın Alma Emri Oluştur,
Create Purchase Orders,Satın Alma Siparişlerini Oluştur,
Create Quotation,Teklif Oluştur,
Create Receiver List,Alıcı Listesi Oluştur,
Create Reposting Entries,Yeniden Gönderim Girişleri Oluştur,
Create Reposting Entry,Yeniden Gönderim Girişi Oluştur,
Create Sales Invoice,Satış Faturası Oluştur,
Create Sales Order,Satış Siparişi Oluştur,
Create Sales Orders to help you plan your work and deliver on-time,İşinizi planlamanıza ve zamanında teslim etmenize yardımcı olmak için Satış Siparişleri oluşturun,
Create Sample Retention Stock Entry,Numune Saklama Stok Hareketi Oluştur,
Create Stock Entry,Stok Girişi Oluştur,
Create Supplier Quotation,Tedarikçi Teklifi Oluştur,
Create Tax Template,Vergi Şablonu Oluştur,
Create Timesheet,Zaman Çizelgesi Oluştur,
Create User,Kullanıcı Oluştur,
Create User Permission,Kullanıcı İzni Oluştur,
Create Users,Kullanıcıları Oluştur,
Create Variant,Varyasyon Oluştur,
Create Variants,Varyantları Oluştur,
Create Workstation,İş İstasyonu Oluştur,
Create a variant with the template image.,Şablon görselini kullanarak bir varyant oluşturun.,
Create an incoming stock transaction for the Item.,Ürün için yeni bir stok girişi oluşturun.,
Create customer quotes,Müşteri Teklifi Oluşturun,
Create in Draft Status,Taslak Olarak Oluştur,
Create missing customer or supplier.,Eksik müşteri veya tedarikçiyi oluşturun.,
Create {0} {1} ?,{0} {1} oluştur?,
Created On,Oluşturulma Zamanı,
Created {0} scorecards for {1} between:,"{1} için, şu tarih aralığında {0} adet puan kartı oluşturuldu:
",
Creating Accounts...,Hesap Oluşturuluyor...,
Creating Delivery Note ...,İrsaliye Oluşturuluyor...,
Creating Dimensions...,Boyutlar oluşturuluyor...,
Creating Journal Entries...,Defter Girişleri Oluşturuluyor...,
Creating Packing Slip ...,Paketleme Fişi Oluşturuluyor ...,
Creating Purchase Invoices ...,Satın Alma Faturaları Oluşturuluyor...,
Creating Purchase Order ...,Satın Alma Siparişi Oluşturuluyor...,
Creating Purchase Receipt ...,Satın Alma İrsaliyesi Oluşturuluyor...,
Creating Sales Invoices ...,Satış Faturaları Oluşturuluyor...,
Creating Stock Entry,Stok Girişi Oluşturun,
Creating Subcontracting Order ...,Alt Yüklenici Siparişi Oluşturuluyor ...,
Creating Subcontracting Receipt ...,Alt Yüklenici İrsaliyesi Oluşturuluyor...,
Creating User...,Kullanıcı Oluşturuluyor...,
Creating {} out of {} {},{} / {} {} Oluşturuluyor,
Creation,Oluşturma,
Creation Document No,Oluşturulan Belge Tarihi,
Creation of <b><a href='/app/{0}'>{1}(s)</a></b> successful,<b><a href='/app/{0}'>{1}</a></b> oluşturma başarılı,
"Creation of {0} failed.
				Check <b><a href=""/app/bulk-transaction-log"">Bulk Transaction Log</a></b>","{0} oluşturma başarısız oldu.
 <b><a href=""/app/bulk-transaction-log"">Toplu İşlem Günlüğünü Kontrol Edin</a></b>",
"Creation of {0} partially successful.
				Check <b><a href=""/app/bulk-transaction-log"">Bulk Transaction Log</a></b>","{0} oluşturulması kısmen başarılı.
			 <b><a href=""/app/bulk-transaction-log"">Toplu İşlem Günlüğü</a></b> Kontrol Edin",
Credit,Alacak,
Credit (Transaction),Alacak (İşlem),
Credit ({0}),Alacak ({0}),
Credit Account,Alacak Hesabı,
Credit Amount,Alacak Tutarı,
Credit Amount in Account Currency,Hesap Para Birimindeki Alacak Tutarı,
Credit Amount in Transaction Currency,İşlem Para Birimindeki Alacak Tutarı,
Credit Balance,Alacak Bakiyesi,
Credit Card,Kredi Kartı,
Credit Card Entry,Kredi Kartı,
Credit Days,Vade Günü,
Credit Limit,Bakiye Limiti,
Credit Limit Crossed,Borç Limiti Aşıldı,
Credit Limit Settings,Kredi Limiti Ayarları,
Credit Limit and Payment Terms,Ödeme Koşulları,
Credit Limit:,Bakiye Limiti:,
Credit Limits,Kredi Limitleri,
Credit Months,Alacak Ayı,
Credit Note,Alacak Dekontu,
Credit Note Amount,Alacak Dekontu Tutarı,
Credit Note Issued,Alacak Dekontu Düzenlendi,
"Credit Note will update it's own outstanding amount, even if 'Return Against' is specified.","Alacak Dekontu, ""Karşı İade"" belirtilmiş olsa bile kendi bakiye tutarını güncelleyecektir.",
Credit Note {0} has been created automatically,Alacak Dekontu {0} otomatik olarak kurulmuştur,
Credit To,Bakiye Eklenecek Hesap,
Credit in Company Currency,Şirket Para Biriminde Alacak,
Credit limit has been crossed for customer {0} ({1}/{2}),Müşteri {0} için borçlanma limiti aşılmıştır ({1}/{2}),
Credit limit is already defined for the Company {0},Şirket {0} için borçlanma limiti zaten tanımlanmış.,
Credit limit reached for customer {0},{0} müşterisi için kredi limitine ulaşıldı,
Creditors,Alacaklılar,
Criteria,Kriter,
Criteria Formula,Kriterler Formülü,
Criteria Name,Kriter Adı,
Criteria Setup,Kriterler,
Criteria Weight,Ölçütler Ağırlık,
Criteria weights must add up to 100%,Kriter ağırlıklarının toplamı %100 olmalıdır,
Cron Interval should be between 1 and 59 Min,Cron Aralığı 1 ile 59 Dakika arasında olmalıdır,
Cross Listing of Item in multiple groups,Öğelerin birden fazla grupta çapraz listelenmesi,
Cumulative Transaction Threshold,Kümülatif İşlem Eşiği,
Currency,Para Birimi,
Currency Exchange,Döviz Alım Satım,
Currency Exchange Settings,Döviz Kuru Ayarları,
Currency Exchange Settings Details,Döviz Kuru Ayarları Detayları,
Currency Exchange Settings Result,Döviz Kurları Ayarları Sonucu,
Currency Exchange must be applicable for Buying or for Selling.,Alım veya satım işlemlerinde Döviz Kurunun geçerli olması gerekmektedir.,
Currency and Price List,Fiyat Listesi,
Currency can not be changed after making entries using some other currency,Başka bir para birimi kullanılarak giriş yapıldıktan sonra para birimi değiştirilemez,
Currency for {0} must be {1},{0} için para birimi {1} olmalıdır,
Currency of the Closing Account must be {0},Kapanış Hesabının Para Birimi {0} olmalıdır,
Currency of the price list {0} must be {1} or {2},"Fiyat listesinin para birimi {0} , {1} veya {2} olmalıdır",
Currency should be same as Price List Currency: {0},"Para birimi, Fiyat Listesi Para Birimi ile aynı olmalıdır: {0}",
Current Address,Mevcut adres,
Current Address Is,Geçerli Adres,
Current Amount,Güncel Tutar,
Current Asset,Dönen Varlık,
Current Asset Value,Varlığın Güncel Değeri,
Current Assets,Mevcut Varlıklar,
Current BOM,Mevcut Ürün Ağacı,
Current BOM and New BOM can not be same,Mevcut Ürün Ağacı ve Yeni Ürün Ağacı aynı olamaz,
Current Exchange Rate,Mevcut Döviz Kuru,
Current Index,Güncel Dizin,
Current Invoice End Date,Mevcut Fatura Bitiş Tarihi,
Current Invoice Start Date,Mevcut Fatura Başlangıç Tarihi,
Current Level,Mevcut Seviye,
Current Liabilities,Kısa Vadeli Borçlar,
Current Liability,Kısa Vadeli Borç,
Current Node,Mevcut Düğüm,
Current Qty,Mevcut Miktar,
Current Serial / Batch Bundle,Mevcut Seri / Parti Paketi,
Current Serial No,Güncel Seri No,
Current State,Mevcut Durum,
Current Status,Mevcut Durum,
Current Stock,Mevcut Stok,
Current Time,Şimdiki Zaman,
Current Valuation Rate,Güncel Değerleme Oranı,
Curves,Eğriler,
Custodian,Sorumlu,
Custody,göz altı,
Custom,Özel,
Custom Remarks,Özel Notlar,
Custom delimiters,Özel Ayırıcılar,
Custom?,Özel,
Customer,Müşteri,
